16186,2079,0.000000,0.000000,1.371395,0.666667,797.000000,238.110336
18,17,0.000000,0.000000,3.000000,1.000000,441.000000,198.888885
9914,1847,0.000000,0.440871,2.665265,2.250000,435.000000,222.622299
7658,1470,0.019907,0.126732,0.364910,0.910714,594.000000,240.110825
3468,1126,0.004478,0.048713,0.323551,0.702020,497.000000,217.935471
12744,1955,0.009284,0.044819,0.441035,1.092637,755.000000,228.132416
19619,2263,0.000000,0.000000,4.828427,1.000000,782.000000,234.813736
329393,20318,0.123523,0.265280,1.054738,1.000000,229.000000,192.181763
447390,18139,0.007644,0.066881,0.203294,0.759615,326.000000,216.089798
733,492,1.038946,0.187413,3.575017,1.000000,499.000000,211.806458
4986,654,0.001593,0.157901,9.097056,0.086957,523.000000,211.071228
5457,835,0.032151,0.150181,0.513270,0.806452,561.000000,236.354218
15946,2128,0.041128,0.199089,0.832487,1.200000,803.000000,240.242096
14867,2310,1.691525,0.905587,1.935660,1.200000,745.000000,232.036560
38885,4975,0.000000,0.799273,6.594112,2.000000,1016.000000,252.330795
31571,1401,0.019064,0.110509,0.044312,1.497238,979.000000,238.963211
45096,7634,0.000000,0.160875,1.365685,0.428571,327.000000,232.649078
7491,1271,0.007119,0.090740,0.128503,0.816901,607.000000,239.797409
52592,4299,0.005882,0.059006,0.081632,1.112648,536.000000,243.836304
916772,16646,0.083026,0.294699,2.272201,0.750000,140.000000,209.894699
3285268,8485,0.010304,0.079710,0.002582,1.000000,36.000000,253.619888
1664,304,0.000000,0.342088,1.022828,0.857143,65.000000,211.908340
1728,307,0.007030,0.437662,0.735174,1.000000,36.000000,213.871414
19137,1858,0.016412,0.071149,0.097056,0.256259,553.000000,232.105637
6713,1234,0.034340,0.185639,0.617585,0.809524,472.000000,239.326736
1844,832,0.000000,0.000000,1.421945,1.000000,488.000000,210.840775
28,85,0.217527,0.000000,3.033612,3.166667,536.000000,187.225983
33855,1284,0.013953,0.082543,0.268866,4.727273,980.000000,241.346497
2391,298,0.114814,0.151607,1.067370,0.647059,189.000000,191.303360
